image_name,character
Sample010/img010-00556,9
Sample010/img010-00230,9
Sample010/img010-00393,9
Sample010/img010-00387,9
Sample010/img010-00378,9
Sample010/img010-00350,9
Sample010/img010-00436,9
Sample010/img010-00422,9
Sample010/img010-00344,9
Sample010/img010-00813,9
Sample010/img010-00807,9
Sample010/img010-00191,9
Sample010/img010-00185,9
Sample010/img010-00608,9
Sample010/img010-00634,9
Sample010/img010-00152,9
Sample010/img010-00146,9
Sample010/img010-00620,9
Sample010/img010-00147,9
Sample010/img010-00621,9
Sample010/img010-00635,9
Sample010/img010-00153,9
Sample010/img010-00609,9
Sample010/img010-00184,9
Sample010/img010-00190,9
Sample010/img010-00806,9
Sample010/img010-00812,9
Sample010/img010-00423,9
Sample010/img010-00345,9
Sample010/img010-00351,9
Sample010/img010-00437,9
Sample010/img010-00379,9
Sample010/img010-00386,9
Sample010/img010-00392,9
Sample010/img010-00557,9
Sample010/img010-00231,9
Sample010/img010-00225,9
Sample010/img010-00543,9
Sample010/img010-00219,9
Sample010/img010-00594,9
Sample010/img010-00580,9
Sample010/img010-00033,9
Sample010/img010-00755,9
Sample010/img010-00741,9
Sample010/img010-00999,9
Sample010/img010-00027,9
Sample010/img010-00769,9
Sample010/img010-00796,9
Sample010/img010-00782,9
Sample010/img010-00972,9
Sample010/img010-00966,9
Sample010/img010-00786,9
Sample010/img010-00792,9
Sample010/img010-00962,9
Sample010/img010-00976,9
Sample010/img010-00023,9
Sample010/img010-00745,9
Sample010/img010-00989,9
Sample010/img010-00751,9
Sample010/img010-00037,9
Sample010/img010-00779,9
Sample010/img010-00584,9
Sample010/img010-00590,9
Sample010/img010-00547,9
Sample010/img010-00221,9
Sample010/img010-00235,9
Sample010/img010-00553,9
Sample010/img010-00209,9
Sample010/img010-00396,9
Sample010/img010-00382,9
Sample010/img010-00433,9
Sample010/img010-00355,9
Sample010/img010-00341,9
Sample010/img010-00427,9
Sample010/img010-00369,9
Sample010/img010-00194,9
Sample010/img010-00180,9
Sample010/img010-00816,9
Sample010/img010-00802,9
Sample010/img010-00157,9
Sample010/img010-00631,9
Sample010/img010-00625,9
Sample010/img010-00143,9
Sample010/img010-00619,9
Sample010/img010-00618,9
Sample010/img010-00624,9
Sample010/img010-00142,9
Sample010/img010-00156,9
Sample010/img010-00630,9
Sample010/img010-00803,9
Sample010/img010-00817,9
Sample010/img010-00181,9
Sample010/img010-00195,9
Sample010/img010-00368,9
Sample010/img010-00340,9
Sample010/img010-00426,9
Sample010/img010-00432,9
Sample010/img010-00354,9
Sample010/img010-00383,9
Sample010/img010-00397,9
Sample010/img010-00208,9
Sample010/img010-00234,9
Sample010/img010-00552,9
Sample010/img010-00546,9
Sample010/img010-00220,9
Sample010/img010-00591,9
Sample010/img010-00585,9
Sample010/img010-00778,9
Sample010/img010-00750,9
Sample010/img010-00988,9
Sample010/img010-00036,9
Sample010/img010-00022,9
Sample010/img010-00744,9
Sample010/img010-00977,9
Sample010/img010-00963,9
Sample010/img010-00793,9
Sample010/img010-00787,9
Sample010/img010-00791,9
Sample010/img010-00949,9
Sample010/img010-00785,9
Sample010/img010-00975,9
Sample010/img010-00961,9
Sample010/img010-00034,9
Sample010/img010-00752,9
Sample010/img010-00746,9
Sample010/img010-00020,9
Sample010/img010-00008,9
Sample010/img010-00593,9
Sample010/img010-00587,9
Sample010/img010-00550,9
Sample010/img010-00236,9
Sample010/img010-00222,9
Sample010/img010-00544,9
Sample010/img010-00578,9
Sample010/img010-00381,9
Sample010/img010-00395,9
Sample010/img010-00424,9
Sample010/img010-00342,9
Sample010/img010-00356,9
Sample010/img010-00430,9
Sample010/img010-00418,9
Sample010/img010-00183,9
Sample010/img010-00829,9
Sample010/img010-00197,9
Sample010/img010-00801,9
Sample010/img010-00815,9
Sample010/img010-00140,9
Sample010/img010-00626,9
Sample010/img010-00632,9
Sample010/img010-00154,9
Sample010/img010-00168,9
Sample010/img010-00169,9
Sample010/img010-00633,9
Sample010/img010-00155,9
Sample010/img010-00141,9
Sample010/img010-00627,9
Sample010/img010-00814,9
Sample010/img010-00800,9
Sample010/img010-00828,9
Sample010/img010-00196,9
Sample010/img010-00182,9
Sample010/img010-00419,9
Sample010/img010-00357,9
Sample010/img010-00431,9
Sample010/img010-00425,9
Sample010/img010-00343,9
Sample010/img010-00394,9
Sample010/img010-00380,9
Sample010/img010-00579,9
Sample010/img010-00223,9
Sample010/img010-00545,9
Sample010/img010-00551,9
Sample010/img010-00237,9
Sample010/img010-00586,9
Sample010/img010-00592,9
Sample010/img010-00009,9
Sample010/img010-00747,9
Sample010/img010-00021,9
Sample010/img010-00035,9
Sample010/img010-00753,9
Sample010/img010-00960,9
Sample010/img010-00974,9
Sample010/img010-00784,9
Sample010/img010-00948,9
Sample010/img010-00790,9
Sample028/img028-00416,R
Sample028/img028-00370,R
Sample028/img028-00364,R
Sample028/img028-00402,R
Sample028/img028-00358,R
Sample028/img028-00172,R
Sample028/img028-00614,R
Sample028/img028-00600,R
Sample028/img028-00166,R
Sample028/img028-00628,R
Sample028/img028-00833,R
Sample028/img028-00827,R
Sample028/img028-00199,R
Sample028/img028-00006,R
Sample028/img028-00760,R
Sample028/img028-00774,R
Sample028/img028-00012,R
Sample028/img028-00984,R
Sample028/img028-00748,R
Sample028/img028-00990,R
Sample028/img028-00947,R
Sample028/img028-00953,R
Sample028/img028-00562,R
Sample028/img028-00204,R
Sample028/img028-00210,R
Sample028/img028-00576,R
Sample028/img028-00238,R
Sample028/img028-00589,R
Sample028/img028-00588,R
Sample028/img028-00239,R
Sample028/img028-00211,R
Sample028/img028-00577,R
Sample028/img028-00563,R
Sample028/img028-00205,R
Sample028/img028-00952,R
Sample028/img028-00946,R
Sample028/img028-00991,R
Sample028/img028-00749,R
Sample028/img028-00985,R
Sample028/img028-00775,R
Sample028/img028-00013,R
Sample028/img028-00007,R
Sample028/img028-00761,R
Sample028/img028-00826,R
Sample028/img028-00198,R
Sample028/img028-00832,R
Sample028/img028-00629,R
Sample028/img028-00601,R
Sample028/img028-00167,R
Sample028/img028-00173,R
Sample028/img028-00615,R
Sample028/img028-00359,R
Sample028/img028-00365,R
Sample028/img028-00403,R
Sample028/img028-00417,R
Sample028/img028-00371,R
Sample028/img028-00401,R
Sample028/img028-00367,R
Sample028/img028-00373,R
Sample028/img028-00415,R
Sample028/img028-00429,R
Sample028/img028-00398,R
Sample028/img028-00165,R
Sample028/img028-00603,R
Sample028/img028-00617,R
Sample028/img028-00171,R
Sample028/img028-00159,R
Sample028/img028-00818,R
Sample028/img028-00824,R
Sample028/img028-00830,R
Sample028/img028-00011,R
Sample028/img028-00777,R
Sample028/img028-00763,R
Sample028/img028-00005,R
Sample028/img028-00993,R
Sample028/img028-00987,R
Sample028/img028-00039,R
Sample028/img028-00978,R
Sample028/img028-00950,R
Sample028/img028-00788,R
Sample028/img028-00944,R
Sample028/img028-00575,R
Sample028/img028-00213,R
Sample028/img028-00207,R
Sample028/img028-00561,R
Sample028/img028-00549,R
Sample028/img028-00548,R
Sample028/img028-00206,R
Sample028/img028-00560,R
Sample028/img028-00574,R
Sample028/img028-00212,R
Sample028/img028-00945,R
Sample028/img028-00789,R
Sample028/img028-00951,R
Sample028/img028-00979,R
Sample028/img028-00986,R
Sample028/img028-00038,R
Sample028/img028-00992,R
Sample028/img028-00762,R
Sample028/img028-00004,R
Sample028/img028-00010,R
Sample028/img028-00776,R
Sample028/img028-00831,R
Sample028/img028-00825,R
Sample028/img028-00819,R
Sample028/img028-00158,R
Sample028/img028-00616,R
Sample028/img028-00170,R
Sample028/img028-00164,R
Sample028/img028-00602,R
Sample028/img028-00399,R
Sample028/img028-00428,R
Sample028/img028-00372,R
Sample028/img028-00414,R
Sample028/img028-00400,R
Sample028/img028-00366,R
Sample028/img028-00438,R
Sample028/img028-00362,R
Sample028/img028-00404,R
Sample028/img028-00410,R
Sample028/img028-00376,R
Sample028/img028-00389,R
Sample028/img028-00148,R
Sample028/img028-00606,R
Sample028/img028-00160,R
Sample028/img028-00174,R
Sample028/img028-00612,R
Sample028/img028-00821,R
Sample028/img028-00835,R
Sample028/img028-00809,R
Sample028/img028-00996,R
Sample028/img028-00028,R
Sample028/img028-00982,R
Sample028/img028-00772,R
Sample028/img028-00014,R
Sample028/img028-00766,R
Sample028/img028-00955,R
Sample028/img028-00941,R
Sample028/img028-00799,R
Sample028/img028-00969,R
Sample028/img028-00558,R
Sample028/img028-00216,R
Sample028/img028-00570,R
Sample028/img028-00564,R
Sample028/img028-00202,R
Sample028/img028-00565,R
Sample028/img028-00203,R
Sample028/img028-00217,R
Sample028/img028-00571,R
Sample028/img028-00559,R
Sample028/img028-00968,R
Sample028/img028-00798,R
Sample028/img028-00940,R
Sample028/img028-00954,R
Sample028/img028-00001,R
Sample028/img028-00767,R
Sample028/img028-00773,R
Sample028/img028-00015,R
Sample028/img028-00983,R
Sample028/img028-00997,R
Sample028/img028-00029,R
Sample028/img028-00808,R
Sample028/img028-00834,R
Sample028/img028-00820,R
Sample028/img028-00175,R
Sample028/img028-00613,R
Sample028/img028-00607,R
Sample028/img028-00161,R
Sample028/img028-00149,R
Sample028/img028-00388,R
Sample028/img028-00411,R
Sample028/img028-00377,R
Sample028/img028-00363,R
Sample028/img028-00405,R
Sample028/img028-00439,R
Sample028/img028-00349,R
Sample028/img028-00375,R
Sample028/img028-00413,R
Sample028/img028-00407,R
Sample028/img028-00361,R
Sample028/img028-00639,R
Sample028/img028-00611,R
Sample028/img028-00177,R
Sample028/img028-00163,R
Sample028/img028-00605,R
Sample028/img028-00836,R
Sample028/img028-00188,R
Sample028/img028-00822,R
Sample028/img028-00759,R
Sample028/img028-00981,R
Sample028/img028-00995,R
Sample028/img028-00765,R
Sample028/img028-00003,R
Sample028/img028-00017,R
Sample028/img028-00771,R
Sample028/img028-00942,R
Sample028/img028-00956,R
Sample028/img028-00229,R
Sample028/img028-00201,R
Sample028/img028-00567,R
Sample028/img028-00573,R
Sample028/img028-00215,R
Sample028/img028-00598,R
Sample028/img028-00599,R
Sample028/img028-00572,R
Sample028/img028-00214,R
Sample028/img028-00200,R
Sample028/img028-00566,R
Sample028/img028-00228,R
Sample028/img028-00957,R
Sample028/img028-00943,R
Sample028/img028-00016,R
Sample028/img028-00770,R
Sample028/img028-00764,R
Sample028/img028-00002,R
Sample028/img028-00994,R
Sample028/img028-00980,R
Sample028/img028-00758,R
Sample028/img028-00823,R
Sample028/img028-00837,R
Sample028/img028-00189,R
Sample028/img028-00162,R
Sample028/img028-00604,R
Sample028/img028-00610,R
Sample028/img028-00176,R
Sample028/img028-00638,R
Sample028/img028-00406,R
Sample028/img028-00360,R
Sample028/img028-00374,R
Sample028/img028-00412,R
Sample028/img028-00348,R
Sample028/img028-00313,R
Sample028/img028-00475,R
Sample028/img028-00461,R
Sample028/img028-00307,R
Sample028/img028-00449,R
Sample028/img028-00677,R
Sample028/img028-00111,R
Sample028/img028-00105,R
Sample028/img028-00663,R
Sample028/img028-00893,R
Sample028/img028-00139,R
Sample028/img028-00887,R
Sample028/img028-00878,R
Sample028/img028-00688,R
Sample028/img028-00850,R
Sample028/img028-00844,R
Sample028/img028-00703,R
Sample028/img028-00065,R
Sample028/img028-00071,R
Sample028/img028-00717,R
Sample028/img028-00059,R
Sample028/img028-00918,R
Sample028/img028-00924,R
Sample028/img028-00930,R
Sample028/img028-00267,R
Sample028/img028-00501,R
Sample028/img028-00515,R
Sample028/img028-00273,R
Sample028/img028-00529,R
Sample028/img028-00298,R
Sample028/img028-00299,R
Sample028/img028-00528,R
Sample028/img028-00514,R
Sample028/img028-00272,R
Sample028/img028-00266,R
Sample028/img028-00500,R
Sample028/img028-00931,R
Sample028/img028-00925,R
Sample028/img028-00919,R
Sample028/img028-00058,R
Sample028/img028-00070,R
Sample028/img028-00716,R
Sample028/img028-00702,R
Sample028/img028-00064,R
Sample028/img028-00845,R
Sample028/img028-00851,R
Sample028/img028-00689,R
Sample028/img028-00879,R
Sample028/img028-00138,R
Sample028/img028-00886,R
Sample028/img028-00892,R
Sample028/img028-00104,R
Sample028/img028-00662,R
Sample028/img028-00676,R
Sample028/img028-00110,R
Sample028/img028-00448,R
Sample028/img028-00460,R
Sample028/img028-00306,R
Sample028/img028-00312,R
Sample028/img028-00474,R
Sample028/img028-00304,R
Sample028/img028-00462,R
Sample028/img028-00476,R
Sample028/img028-00310,R
Sample028/img028-00338,R
Sample028/img028-00489,R
Sample028/img028-00660,R
Sample028/img028-00106,R
Sample028/img028-00112,R
Sample028/img028-00674,R
Sample028/img028-00884,R
Sample028/img028-00890,R
Sample028/img028-00648,R
Sample028/img028-00847,R
Sample028/img028-00853,R
Sample028/img028-00714,R
Sample028/img028-00072,R
Sample028/img028-00066,R
Sample028/img028-00700,R
Sample028/img028-00728,R
Sample028/img028-00933,R
Sample028/img028-00099,R
Sample028/img028-00927,R
Sample028/img028-00270,R
Sample028/img028-00516,R
Sample028/img028-00502,R
Sample028/img028-00264,R
Sample028/img028-00258,R
Sample028/img028-00259,R
Sample028/img028-00503,R
Sample028/img028-00265,R
Sample028/img028-00271,R
Sample028/img028-00517,R
Sample028/img028-00098,R
Sample028/img028-00926,R
Sample028/img028-00932,R
Sample028/img028-00729,R
Sample028/img028-00067,R
Sample028/img028-00701,R
Sample028/img028-00715,R
Sample028/img028-00073,R
Sample028/img028-00852,R
Sample028/img028-00846,R
Sample028/img028-00649,R
Sample028/img028-00891,R
Sample028/img028-00885,R
Sample028/img028-00113,R
Sample028/img028-00675,R
Sample028/img028-00661,R
Sample028/img028-00107,R
Sample028/img028-00488,R
Sample028/img028-00339,R
Sample028/img028-00477,R
Sample028/img028-00311,R
Sample028/img028-00305,R
Sample028/img028-00463,R
Sample028/img028-00329,R
Sample028/img028-00467,R
Sample028/img028-00301,R
Sample028/img028-00315,R
Sample028/img028-00473,R
Sample028/img028-00498,R
Sample028/img028-00881,R
Sample028/img028-00659,R
Sample028/img028-00895,R
Sample028/img028-00103,R
Sample028/img028-00665,R
Sample028/img028-00671,R
Sample028/img028-00117,R
Sample028/img028-00842,R
Sample028/img028-00856,R
Sample028/img028-00739,R
Sample028/img028-00077,R
Sample028/img028-00711,R
Sample028/img028-00705,R
Sample028/img028-00063,R
Sample028/img028-00088,R
Sample028/img028-00936,R
Sample028/img028-00922,R
Sample028/img028-00249,R
Sample028/img028-00513,R
Sample028/img028-00275,R
Sample028/img028-00261,R
Sample028/img028-00507,R
Sample028/img028-00260,R
Sample028/img028-00506,R
Sample028/img028-00512,R
Sample028/img028-00274,R
Sample028/img028-00248,R
Sample028/img028-00923,R
Sample028/img028-00089,R
Sample028/img028-00937,R
Sample028/img028-00704,R
Sample028/img028-00062,R
Sample028/img028-00076,R
Sample028/img028-00710,R
Sample028/img028-00738,R
Sample028/img028-00857,R
Sample028/img028-00843,R
Sample028/img028-00670,R
Sample028/img028-00116,R
Sample028/img028-00102,R
Sample028/img028-00664,R
Sample028/img028-00894,R
Sample028/img028-00658,R
Sample028/img028-00880,R
Sample028/img028-00499,R
Sample028/img028-00314,R
Sample028/img028-00472,R
Sample028/img028-00466,R
Sample028/img028-00300,R
Sample028/img028-00328,R
Sample028/img028-00458,R
Sample028/img028-00470,R
Sample028/img028-01008,R
Sample028/img028-00316,R
Sample028/img028-00302,R
Sample028/img028-00464,R
Sample028/img028-00128,R
Sample028/img028-00896,R
Sample028/img028-00882,R
Sample028/img028-00114,R
Sample028/img028-00672,R
Sample028/img028-00666,R
Sample028/img028-00100,R
Sample028/img028-00855,R
Sample028/img028-00699,R
Sample028/img028-00841,R
Sample028/img028-00869,R
Sample028/img028-00048,R
Sample028/img028-00060,R
Sample028/img028-00706,R
Sample028/img028-00712,R
Sample028/img028-00074,R
Sample028/img028-00921,R
Sample028/img028-00935,R
Sample028/img028-00909,R
Sample028/img028-00538,R
Sample028/img028-00504,R
Sample028/img028-00262,R
Sample028/img028-00276,R
Sample028/img028-00510,R
Sample028/img028-00289,R
Sample028/img028-00288,R
Sample028/img028-00277,R
Sample028/img028-00511,R
Sample028/img028-00505,R
Sample028/img028-00263,R
Sample028/img028-00539,R
Sample028/img028-00908,R
Sample028/img028-00934,R
Sample028/img028-00920,R
Sample028/img028-00713,R
Sample028/img028-00075,R
Sample028/img028-00061,R
Sample028/img028-00707,R
Sample028/img028-00049,R
Sample028/img028-00868,R
Sample028/img028-00840,R
Sample028/img028-00698,R
Sample028/img028-00854,R
Sample028/img028-00667,R
Sample028/img028-00101,R
Sample028/img028-00115,R
Sample028/img028-00673,R
Sample028/img028-00883,R
Sample028/img028-00129,R
Sample028/img028-00897,R
Sample028/img028-00303,R
Sample028/img028-00465,R
Sample028/img028-00471,R
Sample028/img028-00317,R
Sample028/img028-01009,R
Sample028/img028-00459,R
Sample028/img028-00332,R
Sample028/img028-00454,R
Sample028/img028-00440,R
Sample028/img028-00326,R
Sample028/img028-01010,R
